id name Rista Advanced
id author Developer
uciok
info string Move b7c6 score -165
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32080
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=35 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32045
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32080
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32080
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32080
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32095
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32100
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32095
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32085
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32090
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32095
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32110
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=35 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31695
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31750
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31750
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31750
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31730
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=35 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31730
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=39 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31990
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32030
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32020
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32020
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32025
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32030
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32050
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32045
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32035
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32040
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32045
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32060
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32045
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=36 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31820
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=38 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31820
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=40 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31820
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31815
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31830
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=40 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
